countryname,yr,gdp,forest_area,lag_pop,lag_forest_area,lag_x_6798_7246,lag_x_237_5910,lag_x_257_5910,lag_x_1603_5516,lag_x_1604_5516,lag_x_1626_5516,lag_x_1633_5516,lag_x_1634_5516,Country.Code,IncomeGroup,Sub.Regions,delta_forest_area,forest_change,abs_forest_change
Angola,2006,52381006892,589791.9922,19433602,591040,303124.7407,0,7600,0,45900,1050000,5000,1000,AGO,Lower middle income,Sub-Saharan Africa,-0.002111545,-1248.0078,1248.0078
Angola,2007,65266452081,588543.9844,20149901,589791.9922,206935.1536,0,6000,0,45900,1050000,5000,1000,AGO,Lower middle income,Sub-Saharan Africa,-0.002116013,-1248.0078,1248.0078
Angola,2008,88538611205,587296.0156,20905363,588543.9844,286284.7714,0,12000,0,45900,1050000,5000,1000,AGO,Lower middle income,Sub-Saharan Africa,-0.002120434,-1247.9688,1247.9688
Angola,2009,70307163678,586048.0078,21695634,587296.0156,209376.8948,0,20000,0,45900,1050000,5000,1000,AGO,Lower middle income,Sub-Saharan Africa,-0.002125006,-1248.0078,1248.0078
Angola,2010,83799496611,584800,22514281,586048.0078,262354.6519,0,13000,0,57000,1050000,5000,1000,AGO,Lower middle income,Sub-Saharan Africa,-0.002129532,-1248.0078,1248.0078
Angola,2011,1.12E+11,583551.9922,23356246,584800,202264.1733,0,14000,0,77000,1050000,5000,1000,AGO,Lower middle income,Sub-Saharan Africa,-0.002134076,-1248.0078,1248.0078
Angola,2012,1.28E+11,582303.9844,24220661,583551.9922,287341.9442,0,25000,0,84000,1050000,5000,1000,AGO,Lower middle income,Sub-Saharan Africa,-0.00213864,-1248.0078,1248.0078
Angola,2013,1.37E+11,581056.0156,25107931,582303.9844,297521.1115,0,24000,0,91000,1050000,5000,1000,AGO,Lower middle income,Sub-Saharan Africa,-0.002143157,-1247.9688,1247.9688
Angola,2014,1.46E+11,579808.0078,26015780,581056.0156,287824.9569,0,36000,0,101000,1050000,5000,1000,AGO,Lower middle income,Sub-Saharan Africa,-0.002147827,-1248.0078,1248.0078
Angola,2015,1.16E+11,578560,26941779,579808.0078,268827.6944,0,40000,0,115000,1050000,5000,1000,AGO,Lower middle income,Sub-Saharan Africa,-0.00215245,-1248.0078,1248.0078
Angola,2016,1.01E+11,577311.9922,27884381,578560,318995.544,0,40000,0,163000,1050000,10000,1000,AGO,Lower middle income,Sub-Saharan Africa,-0.002157093,-1248.0078,1248.0078
Angola,2017,1.00045E+11,574647.0756,28875563.94,577311.9922,311958.9831,0,41568.88889,0,188824.8527,1050000,13000,1000,AGO,Lower middle income,Sub-Saharan Africa,-0.004616077,-2664.916609,2664.916609
Angola,2018,98977758361,572364.1832,29901979.63,574647.0756,305077.6382,0,43199.31309,0,218741.2575,1050000,16900,1000,AGO,Lower middle income,Sub-Saharan Africa,-0.003972686,-2282.892392,2282.892392
Angola,2019,97921780276,569211.6471,30964880.47,572364.1832,298348.0853,0,44893.68614,0,253397.4584,1050000,21970,1000,AGO,Lower middle income,Sub-Saharan Africa,-0.00550792,-3152.536132,3152.536132
Angola,2020,95908297572,565906.2481,31424252.09,569211.6471,277178.6274,0,34990.88721,0,249512.7429,892500,24276.85,850,AGO,Lower middle income,Sub-Saharan Africa,-0.005806977,-3305.398943,3305.398943
Angola,2021,94885067080,562611.3892,32873317.6,565906.2481,276771.1054,0,42666.28087,0,306046.815,945000,33416.37,900,AGO,Lower middle income,Sub-Saharan Africa,-0.00582227,-3294.858971,3294.858971
Antigua and Barbuda,1991,481706333.3,102.7000046,62528,103.0000019,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,-0.002912595,-0.2999973,0.2999973
Antigua and Barbuda,1992,499281148.1,102.3999977,63367,102.7000046,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,-0.002921197,-0.3000069,0.3000069
Antigua and Barbuda,1993,535172777.8,102.1000004,64471,102.3999977,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,-0.002929661,-0.2999973,0.2999973
Antigua and Barbuda,1994,589429592.6,101.8000031,65777,102.1000004,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,-0.002938269,-0.2999973,0.2999973
Antigua and Barbuda,1995,577280740.7,101.4999962,67204,101.8000031,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,-0.002947023,-0.3000069,0.3000069
Antigua and Barbuda,1996,633730629.6,101.1999989,68670,101.4999962,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,-0.002955639,-0.2999973,0.2999973
Antigua and Barbuda,1997,680617111.1,100.9000015,70173,101.1999989,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,-0.002964401,-0.2999974,0.2999974
Antigua and Barbuda,1998,727860592.6,100.6000042,71704,100.9000015,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,-0.002973214,-0.2999973,0.2999973
Antigua and Barbuda,1999,766198925.9,100.2999973,73224,100.6000042,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,-0.002982176,-0.3000069,0.3000069
Antigua and Barbuda,2000,830158777.8,100,74674,100.2999973,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,-0.002991,-0.2999973,0.2999973
Antigua and Barbuda,2001,800740259.3,99.60000038,76016,100,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,-0.003999996,-0.39999962,0.39999962
Antigua and Barbuda,2002,814615333.3,99.20000076,77212,99.60000038,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,-0.00401606,-0.39999962,0.39999962
Antigua and Barbuda,2003,855643111.1,98.80000114,78295,99.20000076,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,-0.004032254,-0.39999962,0.39999962
Antigua and Barbuda,2004,919577148.1,98.40000153,79300,98.80000114,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,-0.004048579,-0.39999961,0.39999961
Antigua and Barbuda,2005,1022191296,98.00000191,80336,98.40000153,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,-0.004065037,-0.39999962,0.39999962
Antigua and Barbuda,2006,1157005444,98.00000191,81465,98.00000191,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,0,0,0
Antigua and Barbuda,2007,1311401333,98.00000191,82704,98.00000191,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,0,0,0
Antigua and Barbuda,2008,1368431037,98.00000191,84026,98.00000191,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,0,0,0
Antigua and Barbuda,2009,1224253000,98.00000191,85397,98.00000191,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,0,0,0
Antigua and Barbuda,2010,1148700000,98.00000191,86746,98.00000191,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,0,0,0
Antigua and Barbuda,2011,1137637037,98.00000191,88028,98.00000191,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,0,0,0
Antigua and Barbuda,2012,1199948148,98.00000191,89253,98.00000191,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,0,0,0
Antigua and Barbuda,2013,1181448148,98.00000191,90409,98.00000191,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,0,0,0
Antigua and Barbuda,2014,1249733333,98.00000191,91516,98.00000191,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,0,0,0
Antigua and Barbuda,2015,1336692593,98.00000191,92562,98.00000191,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,0,0,0
Antigua and Barbuda,2016,1436585185,98.00000191,93566,98.00000191,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,0,0,0
Antigua and Barbuda,2017,1505962582,98.53699027,94646.56764,98.00000191,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,0.005479473,0.536988364,0.536988364
Antigua and Barbuda,2018,1578690440,99.07692105,95739.61446,98.53699027,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,0.005479473,0.539930778,0.539930778
Antigua and Barbuda,2019,1654930564,99.61963351,96845.28457,99.07692105,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,0.005477688,0.542712462,0.542712462
Antigua and Barbuda,2020,1717504047,100.1669428,96004.44929,99.61963351,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,0.00549399,0.54730927,0.54730927
Antigua and Barbuda,2021,1800447934,100.7263046,98104.1287,100.1669428,0,0,0,0,0,0,0,0,ATG,High income,Latin America and the Caribbean,0.005584296,0.559361858,0.559361858
Argentina,1991,1.90E+11,344996.9922,32618651,347930,608970.1724,1003215,2,1493789.474,2296000,609246,820000,26000,ARG,Upper middle income,Latin America and the Caribbean,-0.008429879,-2933.0078,2933.0078
Argentina,1992,2.29E+11,342063.9844,33079000,344996.9922,608970.1724,1246131,24,1495352.941,2330955,609246,820000,26000,ARG,Upper middle income,Latin America and the Caribbean,-0.008501546,-2933.0078,2933.0078
Argentina,1993,2.37E+11,339131.0156,33529326,342063.9844,608970.1724,1320128,0,1497333.333,2619000,595000,1163000,2850,ARG,Upper middle income,Latin America and the Caribbean,-0.008574328,-2932.9688,2932.9688
Argentina,1994,2.57E+11,336198.0078,33970111,339131.0156,608970.1724,1371680,0,1499923.077,1800000,499816,638000,3630,ARG,Upper middle income,Latin America and the Caribbean,-0.008648598,-2933.0078,2933.0078
Argentina,1995,2.58E+11,333265,34402672,336198.0078,608970.1724,1502120,3,1503454.545,1754000,399000,826000,1400,ARG,Upper middle income,Latin America and the Caribbean,-0.008724049,-2933.0078,2933.0078
Argentina,1996,2.72E+11,330331.9922,34828170,333265,608970.1724,1546358,0,1508555.556,1960767,553000,704000,1300,ARG,Upper middle income,Latin America and the Caribbean,-0.008800828,-2933.0078,2933.0078
Argentina,1997,2.93E+11,327399.0039,35246374,330331.9922,258860.6857,1259730,0,1552936.17,2162018,424000,1117000,1300,ARG,Upper middle income,Latin America and the Caribbean,-0.008878911,-2932.9883,2932.9883
Argentina,1998,2.99E+11,324465.9961,35657429,327399.0039,307788.7257,1960618,0,1481909.091,2138587,196000,645000,13000,ARG,Upper middle income,Latin America and the Caribbean,-0.008958512,-2933.0078,2933.0078
Argentina,1999,2.84E+11,321533.0078,36063459,324465.9961,287857.2295,2258786,0,1733000,2059631,117000,633000,2000,ARG,Upper middle income,Latin America and the Caribbean,-0.009039432,-2932.9883,2932.9883
Argentina,2000,2.84E+11,318600,36467218,321533.0078,401016.6884,3015483,0,1228000,1529689,130000,820000,2000,ARG,Upper middle income,Latin America and the Caribbean,-0.009121949,-2933.0078,2933.0078
Argentina,2001,2.69E+11,315251.9922,36870787,318600,195258.755,2979696,0,1659000,1794411,117000,722000,0,ARG,Upper middle income,Latin America and the Caribbean,-0.010508499,-3348.0078,3348.0078
Argentina,2002,97724004252,311904.0039,37275652,315251.9922,535405.9724,3338214,0,1056000,1225000,97000,742000,2000,ARG,Upper middle income,Latin America and the Caribbean,-0.010620039,-3347.9883,3347.9883
Argentina,2003,1.28E+11,308555.9961,37681749,311904.0039,656044.15,3399699,0,1855949,1625000,97000,844000,2000,ARG,Upper middle income,Latin America and the Caribbean,-0.010734097,-3348.0078,3348.0078
Argentina,2004,1.65E+11,305208.0078,38087868,308555.9961,928149.7861,4188076,0,1994000,862000,128000,920000,2000,ARG,Upper middle income,Latin America and the Caribbean,-0.010850505,-3347.9883,3347.9883
Argentina,2005,1.99E+11,301860,38491972,305208.0078,1041034.492,4340966,0,2083000,1206000,282000,614000,2000,ARG,Upper middle income,Latin America and the Caribbean,-0.010969594,-3348.0078,3348.0078
Argentina,2006,2.33E+11,298680,38892931,301860,573559.4053,4850819,0,2107000,1343000,524219,660000,2000,ARG,Upper middle income,Latin America and the Caribbean,-0.010534685,-3180,3180
Argentina,2007,2.88E+11,295500,39289878,298680,612275.2444,5741409,0,1913040,1376000,456000,1025000,1600,ARG,Upper middle income,Latin America and the Caribbean,-0.010646846,-3180,3180
Argentina,2008,3.62E+11,292320,39684295,295500,606634.0151,6403550,0,1967558,1315000,353000,694000,1300,ARG,Upper middle income,Latin America and the Caribbean,-0.010761421,-3180,3180
Argentina,2009,3.33E+11,289140,40080160,292320,818718.9372,4944194,0,2469000,974000,367000,485000,600,ARG,Upper middle income,Latin America and the Caribbean,-0.010878489,-3180,3180
Argentina,2010,4.24E+11,285960,40482788,289140,678115.3549,4439405,2,1686000,2065000,274000,1036000,700,ARG,Upper middle income,Latin America and the Caribbean,-0.010998132,-3180,3180
Argentina,2011,5.30E+11,282991.9922,40788453,285960,567188.3367,4899817,0,2150000,2058000,348000,1398000,900,ARG,Upper middle income,Latin America and the Caribbean,-0.010379101,-2968.0078,2968.0078
Argentina,2012,5.46E+11,280024.0039,41261490,282991.9922,532830.0681,4416541,1,1911000,1967000,357000,1057000,1000,ARG,Upper middle income,Latin America and the Caribbean,-0.010487888,-2967.9883,2967.9883
Argentina,2013,5.52E+11,277055.9961,41733271,280024.0039,630091.915,3777574,0,1737000,3019000,290000,1504000,1000,ARG,Upper middle income,Latin America and the Caribbean,-0.010599119,-2968.0078,2968.0078
Argentina,2014,5.26E+11,274088.0078,42202935,277055.9961,555536.6634,4264224,0,1909000,3058000,565000,1472000,1000,ARG,Upper middle income,Latin America and the Caribbean,-0.010712594,-2967.9883,2967.9883
Argentina,2015,5.95E+11,271120,42669500,274088.0078,274660.0738,4059026,0.194805195,1731036,2505500,327910,1226100,810,ARG,Upper middle income,Latin America and the Caribbean,-0.010828667,-2968.0078,2968.0078
Argentina,2016,5.58E+11,268151.9922,43131966,271120,309992.8928,5598828,0.255319149,1777000,2925000,325000,1502000,1000,ARG,Upper middle income,Latin America and the Caribbean,-0.010947211,-2968.0078,2968.0078
Argentina,2017,5.6442E+11,265618.1117,43608223.76,268151.9922,313262.0149,5985077.836,0.255319149,1782337.559,3323282.967,345786.3757,1640060.592,1008.91358,ARG,Upper middle income,Latin America and the Caribbean,-0.009449419,-2533.88053,2533.88053
Argentina,2018,5.71393E+11,263563.9285,44089740.29,265618.1117,316565.6125,6397974.13,0.255319149,1787691.151,3775798.181,367902.208,1790811.416,1017.906612,ARG,Upper middle income,Latin America and the Caribbean,-0.007733596,-2054.183166,2054.183166
Argentina,2019,5.78453E+11,261596.8189,44576573.67,263563.9285,319904.0491,6839355.158,0.255319149,1793060.823,4289930.182,391432.5265,1955418.929,1026.979805,ARG,Upper middle income,Latin America and the Caribbean,-0.007463501,-1967.109644,1967.109644
Argentina,2020,5.79744E+11,259506.6972,44167406.95,261596.8189,307113.8077,7311186.014,0.191489362,1528679.63,4142958.672,353997.6291,1814883.287,880.7137908,ARG,Upper middle income,Latin America and the Caribbean,-0.007989859,-2090.121698,2090.121698
Argentina,2021,5.86907E+11,257623.5167,45110762.18,259506.6972,316886.3058,7815567.359,0.224680851,1623463.742,4983972.485,398793.8514,2098274.225,940.8325806,ARG,Upper middle income,Latin America and the Caribbean,-0.00725677,-1883.180415,1883.180415
Armenia,1991,2068526522,3346,3538171,3350,242.8326,236.92,23.55172414,0,0,0,4000,0,ARM,Upper middle income,Western Asia,-0.00119403,-4,4
Armenia,1992,1272577456,3346.000061,3505258,3346,242.8326,241.9130435,23.51851852,0,0,0,4000,0,ARM,Upper middle income,Western Asia,1.82E-08,6.10E-05,6.10E-05
Armenia,1993,1201313201,3343.999939,3442817,3346.000061,242.8326,247.8571429,23.48,0,0,0,4000,0,ARM,Upper middle income,Western Asia,-0.000597765,-2.000122,2.000122
Armenia,1994,1315158670,3342.000122,3363108,3343.999939,242.8326,255.0526316,23.43478261,0,0,0,4000,0,ARM,Upper middle income,Western Asia,-0.000598031,-1.999817,1.999817
Armenia,1995,1468317350,3340,3283667,3342.000122,242.8326,263.9411765,23.38095238,0,0,0,4000,0,ARM,Upper middle income,Western Asia,-0.000598481,-2.000122,2.000122
Armenia,1996,1596968913,3337.999878,3217348,3340,242.8326,275.2,23.31578947,0,0,0,4000,0,ARM,Upper middle income,Western Asia,-0.000598839,-2.000122,2.000122
Armenia,1997,1639492424,3336.000061,3168221,3337.999878,25.8277,289.9230769,23.23529412,0,0,0,4000,0,ARM,Upper middle income,Western Asia,-0.000599106,-1.999817,1.999817
Armenia,1998,1893726437,3333.999939,3133089,3336.000061,26.8757,339,23.13333333,0,1090.909091,0,4000,0,ARM,Upper middle income,Western Asia,-0.000599557,-2.000122,2.000122
Armenia,1999,1845482181,3332.000122,3108687,3333.999939,247.0964,281,23,0,0,0,4000,0,ARM,Upper middle income,Western Asia,-0.000599825,-1.999817,1.999817
Armenia,2000,1911563665,3330,3089022,3332.000122,26.6717,252,22.81818182,0,0,0,3844.155844,0,ARM,Upper middle income,Western Asia,-0.000600277,-2.000122,2.000122
Armenia,2001,2118467913,3327.999878,3069591,3330,0,223,22.55555556,0,0,0,4000,0,ARM,Upper middle income,Western Asia,-0.000600637,-2.000122,2.000122
Armenia,2002,2376335048,3326.000061,3050687,3327.999878,386.3856,194,21.59574468,0,7000,0,4000,0,ARM,Upper middle income,Western Asia,-0.000600907,-1.999817,1.999817
Armenia,2003,2807061009,3323.999939,3033978,3326.000061,21.4659,113.4375,17.79220779,0,8000,0,4000,0,ARM,Upper middle income,Western Asia,-0.00060136,-2.000122,2.000122
Armenia,2004,3576615240,3322.000122,3017932,3323.999939,21.4659,11.11111111,11,0,10000,0,3000,0,ARM,Upper middle income,Western Asia,-0.00060163,-1.999817,1.999817
Armenia,2005,4900469950,3320,3000720,3322.000122,128.7952,8.510638298,37,0,6000,0,2000,0,ARM,Upper middle income,Western Asia,-0.000602084,-2.000122,2.000122
Armenia,2006,6384451606,3317.999878,2981269,3320,64.3976,7.792207792,20,0,4000,0,2000,0,ARM,Upper middle income,Western Asia,-0.000602446,-2.000122,2.000122
Armenia,2007,9206301700,3316.000061,2958307,3317.999878,558.1126,20,0,0,5000,0,2300,0,ARM,Upper middle income,Western Asia,-0.000602718,-1.999817,1.999817
Armenia,2008,11662040714,3313.999939,2932618,3316.000061,107.3293,0,0,0,6000,0,900,0,ARM,Upper middle income,Western Asia,-0.000603173,-2.000122,2.000122
Armenia,2009,8647936748,3312.000122,2907618,3313.999939,85.8635,0,0,0,2000,0,200,0,ARM,Upper middle income,Western Asia,-0.000603445,-1.999817,1.999817
Armenia,2010,9260284938,3310,2888092,3312.000122,0,0,2,0,2000,0,1000,0,ARM,Upper middle income,Western Asia,-0.000603902,-2.000122,2.000122
Armenia,2011,10142111334,3312.000122,2877319,3310,1888.9964,0,0,0,1000,0,1000,0,ARM,Upper middle income,Western Asia,0.000604266,2.000122,2.000122
Armenia,2012,10619320049,3313.999939,2876538,3312.000122,0,0,0,0,1000,0,1000,0,ARM,Upper middle income,Western Asia,0.000603809,1.999817,1.999817
Armenia,2013,11121465767,3316.000061,2884229,3313.999939,300.5222,0,3,0,1000,1000,1000,0,ARM,Upper middle income,Western Asia,0.000603537,2.000122,2.000122
Armenia,2014,11609512940,3317.999878,2897584,3316.000061,150.2611,0,0,0,550,550,200,0,ARM,Upper middle income,Western Asia,0.000603081,1.999817,1.999817
Armenia,2015,10553337673,3320,2912403,3317.999878,0,0,0.779220779,0,600,500,500,0,ARM,Upper middle income,Western Asia,0.00060281,2.000122,2.000122
Armenia,2016,10546135160,3322.000122,2925553,3320,128.7952,0,0.957446809,0,950,950,2000,0,ARM,Upper middle income,Western Asia,0.000602446,2.000122,2.000122
Armenia,2017,10644349495,3319.293669,2937579.562,3322.000122,128.7952,0,0.957446809,0,802.6060606,950,3840,0,ARM,Upper middle income,Western Asia,-0.000814706,-2.706453431,2.706453431
Armenia,2018,10743478482,3328.364312,2949655.564,3319.293669,128.7952,0,0.957446809,0,678.0805142,950,7372.8,0,ARM,Upper middle income,Western Asia,0.002732703,9.070643766,9.070643766
Armenia,2019,10843530641,3333.7357,2961781.209,3328.364312,128.7952,0,0.957446809,0,572.8752951,950,14155.776,0,ARM,Upper middle income,Western Asia,0.001613822,5.371387551,5.371387551
Armenia,2020,10835069423,3340.184642,2914477.567,3333.7357,122.35544,0,0.718085106,0,411.3939013,807.5,23102.22643,0,ARM,Upper middle income,Western Asia,0.001934449,6.448941691,6.448941691
Armenia,2021,10935974552,3337.989162,2956320.422,3340.184642,124.931344,0,0.842553191,0,368.0105444,855,46965.46738,0,ARM,Upper middle income,Western Asia,-0.000657293,-2.195479984,2.195479984
Aruba,1991,872138730.8,4.199999869,62149,4.199999869,0,15,0,0,0,0,0,0,ABW,High income,Latin America and the Caribbean,0,0,0
Aruba,1992,958463200.2,4.199999869,64622,4.199999869,0,144,0,0,0,0,0,0,ABW,High income,Latin America and the Caribbean,0,0,0
Aruba,1993,1082979708,4.199999869,68235,4.199999869,0,0,0,0,0,0,0,0,ABW,High income,Latin America and the Caribbean,0,0,0
Aruba,1994,1245688253,4.199999869,72504,4.199999869,0,0,0,0,0,0,0,0,ABW,High income,Latin America and the Caribbean,0,0,0
